"","id","value","variable","country","country_destination","actual"
"24201","vcmr2x5hhv",7,"V3","IT","other",9
"24202","vcmr2x5hhv",5,"V2","FR","other",9
"24203","vcmr2x5hhv",4,"V4","ES","other",9
"24204","vcmr2x5hhv",9,"V1","other","other",9
"24205","vcmr2x5hhv",6,"V5","GB","other",9
"24206","vdjcu4ys8e",7,"V5","IT","ES",4
"24207","vdjcu4ys8e",9,"V1","other","ES",4
"24208","vdjcu4ys8e",5,"V2","FR","ES",4
"24209","vdjcu4ys8e",6,"V3","GB","ES",4
"24210","vdjcu4ys8e",4,"V4","ES","ES",4
"24211","vejepi091q",9,"V1","other","CA",2
"24212","vejepi091q",6,"V3","GB","CA",2
"24213","vejepi091q",4,"V5","ES","CA",2
"24214","vejepi091q",5,"V2","FR","CA",2
"24215","vejepi091q",7,"V4","IT","CA",2
"24216","vemcigkl2o",4,"V5","ES","other",9
"24217","vemcigkl2o",9,"V1","other","other",9
"24218","vemcigkl2o",5,"V2","FR","other",9
"24219","vemcigkl2o",6,"V4","GB","other",9
"24220","vemcigkl2o",7,"V3","IT","other",9
"24221","veotam4coh",9,"V1","other","ES",4
"24222","veotam4coh",5,"V2","FR","ES",4
"24223","veotam4coh",4,"V4","ES","ES",4
"24224","veotam4coh",7,"V3","IT","ES",4
"24225","veotam4coh",6,"V5","GB","ES",4
"24226","vf4kf08q2d",6,"V4","GB","AU",1
"24227","vf4kf08q2d",2,"V5","CA","AU",1
"24228","vf4kf08q2d",7,"V3","IT","AU",1
"24229","vf4kf08q2d",5,"V2","FR","AU",1
"24230","vf4kf08q2d",9,"V1","other","AU",1
"24231","vffngo50di",6,"V4","GB","IT",7
"24232","vffngo50di",5,"V2","FR","IT",7
"24233","vffngo50di",9,"V1","other","IT",7
"24234","vffngo50di",7,"V3","IT","IT",7
"24235","vffngo50di",4,"V5","ES","IT",7
"24236","vg9m0j2s5l",2,"V5","CA","other",9
"24237","vg9m0j2s5l",6,"V4","GB","other",9
"24238","vg9m0j2s5l",5,"V2","FR","other",9
"24239","vg9m0j2s5l",9,"V1","other","other",9
"24240","vg9m0j2s5l",7,"V3","IT","other",9
"24241","vh33z9lfw5",6,"V5","GB","IT",7
"24242","vh33z9lfw5",7,"V3","IT","IT",7
"24243","vh33z9lfw5",9,"V1","other","IT",7
"24244","vh33z9lfw5",4,"V4","ES","IT",7
"24245","vh33z9lfw5",5,"V2","FR","IT",7
"24246","vh3sx7ou72",9,"V1","other","CA",2
"24247","vh3sx7ou72",4,"V4","ES","CA",2
"24248","vh3sx7ou72",7,"V3","IT","CA",2
"24249","vh3sx7ou72",6,"V5","GB","CA",2
"24250","vh3sx7ou72",5,"V2","FR","CA",2
"24251","vhiqukow5q",7,"V3","IT","ES",4
"24252","vhiqukow5q",5,"V2","FR","ES",4
"24253","vhiqukow5q",9,"V1","other","ES",4
"24254","vhiqukow5q",6,"V4","GB","ES",4
"24255","vhiqukow5q",2,"V5","CA","ES",4
"24256","vi09xvjwgz",5,"V2","FR","DE",3
"24257","vi09xvjwgz",9,"V1","other","DE",3
"24258","vi09xvjwgz",6,"V5","GB","DE",3
"24259","vi09xvjwgz",7,"V3","IT","DE",3
"24260","vi09xvjwgz",4,"V4","ES","DE",3
"24261","vi3pip3jsl",9,"V1","other","other",9
"24262","vi3pip3jsl",6,"V4","GB","other",9
"24263","vi3pip3jsl",7,"V3","IT","other",9
"24264","vi3pip3jsl",5,"V2","FR","other",9
"24265","vi3pip3jsl",4,"V5","ES","other",9
"24266","vieopl75xz",7,"V4","IT","other",9
"24267","vieopl75xz",6,"V3","GB","other",9
"24268","vieopl75xz",5,"V2","FR","other",9
"24269","vieopl75xz",9,"V1","other","other",9
"24270","vieopl75xz",4,"V5","ES","other",9
"24271","vilc6x658m",5,"V2","FR","ES",4
"24272","vilc6x658m",7,"V3","IT","ES",4
"24273","vilc6x658m",9,"V1","other","ES",4
"24274","vilc6x658m",4,"V4","ES","ES",4
"24275","vilc6x658m",6,"V5","GB","ES",4
"24276","viyuba0fl8",6,"V3","GB","ES",4
"24277","viyuba0fl8",5,"V2","FR","ES",4
"24278","viyuba0fl8",9,"V1","other","ES",4
"24279","viyuba0fl8",4,"V5","ES","ES",4
"24280","viyuba0fl8",7,"V4","IT","ES",4
"24281","vj66lej51g",5,"V2","FR","other",9
"24282","vj66lej51g",7,"V4","IT","other",9
"24283","vj66lej51g",9,"V1","other","other",9
"24284","vj66lej51g",6,"V5","GB","other",9
"24285","vj66lej51g",4,"V3","ES","other",9
"24286","vjam1o62rg",6,"V4","GB","FR",5
"24287","vjam1o62rg",9,"V1","other","FR",5
"24288","vjam1o62rg",4,"V5","ES","FR",5
"24289","vjam1o62rg",5,"V2","FR","FR",5
"24290","vjam1o62rg",7,"V3","IT","FR",5
"24291","vjtniqyfbq",7,"V3","IT","other",9
"24292","vjtniqyfbq",6,"V5","GB","other",9
"24293","vjtniqyfbq",5,"V2","FR","other",9
"24294","vjtniqyfbq",4,"V4","ES","other",9
"24295","vjtniqyfbq",9,"V1","other","other",9
"24296","vjz1c0rry0",9,"V1","other","NL",8
"24297","vjz1c0rry0",5,"V2","FR","NL",8
"24298","vjz1c0rry0",6,"V4","GB","NL",8
"24299","vjz1c0rry0",7,"V3","IT","NL",8
"24300","vjz1c0rry0",4,"V5","ES","NL",8
"24301","vk2exo3bk6",9,"V1","other","DE",3
"24302","vk2exo3bk6",6,"V5","GB","DE",3
"24303","vk2exo3bk6",4,"V3","ES","DE",3
"24304","vk2exo3bk6",5,"V2","FR","DE",3
"24305","vk2exo3bk6",7,"V4","IT","DE",3
"24306","vkirir4w2y",5,"V2","FR","other",9
"24307","vkirir4w2y",7,"V3","IT","other",9
"24308","vkirir4w2y",4,"V5","ES","other",9
"24309","vkirir4w2y",6,"V4","GB","other",9
"24310","vkirir4w2y",9,"V1","other","other",9
"24311","vkopweqqr2",6,"V5","GB","other",9
"24312","vkopweqqr2",4,"V4","ES","other",9
"24313","vkopweqqr2",5,"V2","FR","other",9
"24314","vkopweqqr2",9,"V1","other","other",9
"24315","vkopweqqr2",7,"V3","IT","other",9
"24316","vla85w4eoo",5,"V2","FR","IT",7
"24317","vla85w4eoo",7,"V3","IT","IT",7
"24318","vla85w4eoo",4,"V4","ES","IT",7
"24319","vla85w4eoo",9,"V1","other","IT",7
"24320","vla85w4eoo",6,"V5","GB","IT",7
"24321","vlhv9sal20",9,"V1","other","FR",5
"24322","vlhv9sal20",4,"V4","ES","FR",5
"24323","vlhv9sal20",5,"V2","FR","FR",5
"24324","vlhv9sal20",7,"V3","IT","FR",5
"24325","vlhv9sal20",6,"V5","GB","FR",5
"24326","vlil2pgfvt",9,"V1","other","other",9
"24327","vlil2pgfvt",4,"V5","ES","other",9
"24328","vlil2pgfvt",5,"V2","FR","other",9
"24329","vlil2pgfvt",7,"V4","IT","other",9
"24330","vlil2pgfvt",6,"V3","GB","other",9
"24331","vlqg11v9im",7,"V3","IT","other",9
"24332","vlqg11v9im",9,"V1","other","other",9
"24333","vlqg11v9im",5,"V2","FR","other",9
"24334","vlqg11v9im",4,"V4","ES","other",9
"24335","vlqg11v9im",6,"V5","GB","other",9
"24336","vlv5y8ke94",7,"V3","IT","FR",5
"24337","vlv5y8ke94",6,"V4","GB","FR",5
"24338","vlv5y8ke94",5,"V2","FR","FR",5
"24339","vlv5y8ke94",9,"V1","other","FR",5
"24340","vlv5y8ke94",4,"V5","ES","FR",5
"24341","vmp8wev3id",5,"V2","FR","GB",6
"24342","vmp8wev3id",9,"V1","other","GB",6
"24343","vmp8wev3id",6,"V3","GB","GB",6
"24344","vmp8wev3id",4,"V5","ES","GB",6
"24345","vmp8wev3id",7,"V4","IT","GB",6
"24346","vmxs6pkmgt",7,"V3","IT","FR",5
"24347","vmxs6pkmgt",9,"V1","other","FR",5
"24348","vmxs6pkmgt",5,"V2","FR","FR",5
"24349","vmxs6pkmgt",6,"V5","GB","FR",5
"24350","vmxs6pkmgt",4,"V4","ES","FR",5
"24351","vn0bhqifsd",7,"V3","IT","other",9
"24352","vn0bhqifsd",6,"V5","GB","other",9
"24353","vn0bhqifsd",5,"V2","FR","other",9
"24354","vn0bhqifsd",4,"V4","ES","other",9
"24355","vn0bhqifsd",9,"V1","other","other",9
"24356","vnmwx7p1g2",7,"V3","IT","other",9
"24357","vnmwx7p1g2",5,"V2","FR","other",9
"24358","vnmwx7p1g2",4,"V5","ES","other",9
"24359","vnmwx7p1g2",9,"V1","other","other",9
"24360","vnmwx7p1g2",6,"V4","GB","other",9
"24361","vnp17fh8v2",9,"V1","other","DE",3
"24362","vnp17fh8v2",5,"V2","FR","DE",3
"24363","vnp17fh8v2",2,"V5","CA","DE",3
"24364","vnp17fh8v2",7,"V4","IT","DE",3
"24365","vnp17fh8v2",6,"V3","GB","DE",3
"24366","vo2kmezfuk",7,"V4","IT","other",9
"24367","vo2kmezfuk",5,"V2","FR","other",9
"24368","vo2kmezfuk",4,"V3","ES","other",9
"24369","vo2kmezfuk",6,"V5","GB","other",9
"24370","vo2kmezfuk",9,"V1","other","other",9
"24371","vochue5m55",6,"V5","GB","other",9
"24372","vochue5m55",7,"V4","IT","other",9
"24373","vochue5m55",5,"V2","FR","other",9
"24374","vochue5m55",4,"V3","ES","other",9
"24375","vochue5m55",9,"V1","other","other",9
"24376","voqfbgn49g",9,"V1","other","CA",2
"24377","voqfbgn49g",4,"V4","ES","CA",2
"24378","voqfbgn49g",6,"V5","GB","CA",2
"24379","voqfbgn49g",7,"V3","IT","CA",2
"24380","voqfbgn49g",5,"V2","FR","CA",2
"24381","voxcwxqe6v",7,"V4","IT","ES",4
"24382","voxcwxqe6v",6,"V5","GB","ES",4
"24383","voxcwxqe6v",9,"V1","other","ES",4
"24384","voxcwxqe6v",4,"V3","ES","ES",4
"24385","voxcwxqe6v",5,"V2","FR","ES",4
"24386","vpcq88ktfz",5,"V2","FR","other",9
"24387","vpcq88ktfz",2,"V3","CA","other",9
"24388","vpcq88ktfz",9,"V1","other","other",9
"24389","vpcq88ktfz",6,"V5","GB","other",9
"24390","vpcq88ktfz",7,"V4","IT","other",9
"24391","vpfusc2yf9",9,"V1","other","other",9
"24392","vpfusc2yf9",4,"V3","ES","other",9
"24393","vpfusc2yf9",6,"V5","GB","other",9
"24394","vpfusc2yf9",7,"V4","IT","other",9
"24395","vpfusc2yf9",5,"V2","FR","other",9
"24396","vph9opg1kt",4,"V4","ES","other",9
"24397","vph9opg1kt",7,"V3","IT","other",9
"24398","vph9opg1kt",6,"V5","GB","other",9
"24399","vph9opg1kt",5,"V2","FR","other",9
"24400","vph9opg1kt",9,"V1","other","other",9
"24401","vprlne2ad6",6,"V5","GB","AU",1
"24402","vprlne2ad6",7,"V3","IT","AU",1
"24403","vprlne2ad6",9,"V1","other","AU",1
"24404","vprlne2ad6",5,"V2","FR","AU",1
"24405","vprlne2ad6",4,"V4","ES","AU",1
"24406","vqdcmv8k4h",5,"V2","FR","other",9
"24407","vqdcmv8k4h",6,"V4","GB","other",9
"24408","vqdcmv8k4h",7,"V3","IT","other",9
"24409","vqdcmv8k4h",9,"V1","other","other",9
"24410","vqdcmv8k4h",4,"V5","ES","other",9
"24411","vqh15c2q1q",9,"V1","other","FR",5
"24412","vqh15c2q1q",5,"V2","FR","FR",5
"24413","vqh15c2q1q",4,"V5","ES","FR",5
"24414","vqh15c2q1q",6,"V4","GB","FR",5
"24415","vqh15c2q1q",7,"V3","IT","FR",5
"24416","vqm93toexg",9,"V1","other","other",9
"24417","vqm93toexg",6,"V5","GB","other",9
"24418","vqm93toexg",7,"V4","IT","other",9
"24419","vqm93toexg",5,"V2","FR","other",9
"24420","vqm93toexg",4,"V3","ES","other",9
"24421","vqr2qktcml",4,"V4","ES","IT",7
"24422","vqr2qktcml",7,"V3","IT","IT",7
"24423","vqr2qktcml",6,"V5","GB","IT",7
"24424","vqr2qktcml",9,"V1","other","IT",7
"24425","vqr2qktcml",5,"V2","FR","IT",7
"24426","vqrtdl8o98",5,"V2","FR","GB",6
"24427","vqrtdl8o98",4,"V4","ES","GB",6
"24428","vqrtdl8o98",6,"V5","GB","GB",6
"24429","vqrtdl8o98",9,"V1","other","GB",6
"24430","vqrtdl8o98",7,"V3","IT","GB",6
"24431","vqvijibvfb",9,"V1","other","other",9
"24432","vqvijibvfb",7,"V3","IT","other",9
"24433","vqvijibvfb",6,"V4","GB","other",9
"24434","vqvijibvfb",4,"V5","ES","other",9
"24435","vqvijibvfb",5,"V2","FR","other",9
"24436","vqx9disrsb",4,"V5","ES","GB",6
"24437","vqx9disrsb",9,"V1","other","GB",6
"24438","vqx9disrsb",6,"V4","GB","GB",6
"24439","vqx9disrsb",7,"V3","IT","GB",6
"24440","vqx9disrsb",5,"V2","FR","GB",6
"24441","vrd061xkjl",7,"V3","IT","GB",6
"24442","vrd061xkjl",4,"V4","ES","GB",6
"24443","vrd061xkjl",5,"V2","FR","GB",6
"24444","vrd061xkjl",9,"V1","other","GB",6
"24445","vrd061xkjl",6,"V5","GB","GB",6
"24446","vrm3uwswys",6,"V5","GB","FR",5
"24447","vrm3uwswys",4,"V4","ES","FR",5
"24448","vrm3uwswys",5,"V2","FR","FR",5
"24449","vrm3uwswys",9,"V1","other","FR",5
"24450","vrm3uwswys",7,"V3","IT","FR",5
"24451","vrq0qrfosh",6,"V3","GB","IT",7
"24452","vrq0qrfosh",2,"V5","CA","IT",7
"24453","vrq0qrfosh",9,"V1","other","IT",7
"24454","vrq0qrfosh",5,"V2","FR","IT",7
"24455","vrq0qrfosh",4,"V4","ES","IT",7
"24456","vrqefwy526",9,"V1","other","GB",6
"24457","vrqefwy526",5,"V2","FR","GB",6
"24458","vrqefwy526",4,"V4","ES","GB",6
"24459","vrqefwy526",7,"V3","IT","GB",6
"24460","vrqefwy526",6,"V5","GB","GB",6
"24461","vs0k5pygwd",4,"V4","ES","GB",6
"24462","vs0k5pygwd",6,"V5","GB","GB",6
"24463","vs0k5pygwd",5,"V2","FR","GB",6
"24464","vs0k5pygwd",9,"V1","other","GB",6
"24465","vs0k5pygwd",7,"V3","IT","GB",6
"24466","vsdrwekbdf",4,"V5","ES","other",9
"24467","vsdrwekbdf",6,"V4","GB","other",9
"24468","vsdrwekbdf",9,"V1","other","other",9
"24469","vsdrwekbdf",7,"V3","IT","other",9
"24470","vsdrwekbdf",5,"V2","FR","other",9
"24471","vseo6s99du",7,"V3","IT","DE",3
"24472","vseo6s99du",4,"V5","ES","DE",3
"24473","vseo6s99du",6,"V4","GB","DE",3
"24474","vseo6s99du",5,"V2","FR","DE",3
"24475","vseo6s99du",9,"V1","other","DE",3
"24476","vswr63jkln",7,"V3","IT","CA",2
"24477","vswr63jkln",4,"V5","ES","CA",2
"24478","vswr63jkln",5,"V2","FR","CA",2
"24479","vswr63jkln",6,"V4","GB","CA",2
"24480","vswr63jkln",9,"V1","other","CA",2
"24481","vsz8ouuzhy",5,"V2","FR","IT",7
"24482","vsz8ouuzhy",9,"V1","other","IT",7
"24483","vsz8ouuzhy",7,"V3","IT","IT",7
"24484","vsz8ouuzhy",6,"V4","GB","IT",7
"24485","vsz8ouuzhy",4,"V5","ES","IT",7
"24486","vtxidd88k6",6,"V3","GB","other",9
"24487","vtxidd88k6",7,"V4","IT","other",9
"24488","vtxidd88k6",5,"V2","FR","other",9
"24489","vtxidd88k6",4,"V5","ES","other",9
"24490","vtxidd88k6",9,"V1","other","other",9
"24491","vu5nuj0yh5",6,"V4","GB","GB",6
"24492","vu5nuj0yh5",5,"V2","FR","GB",6
"24493","vu5nuj0yh5",4,"V5","ES","GB",6
"24494","vu5nuj0yh5",9,"V1","other","GB",6
"24495","vu5nuj0yh5",7,"V3","IT","GB",6
"24496","vudmsk6xoc",7,"V4","IT","FR",5
"24497","vudmsk6xoc",9,"V1","other","FR",5
"24498","vudmsk6xoc",4,"V5","ES","FR",5
"24499","vudmsk6xoc",5,"V2","FR","FR",5
"24500","vudmsk6xoc",6,"V3","GB","FR",5
"24501","vuw8ra28lm",4,"V5","ES","other",9
"24502","vuw8ra28lm",9,"V1","other","other",9
"24503","vuw8ra28lm",6,"V4","GB","other",9
"24504","vuw8ra28lm",5,"V2","FR","other",9
"24505","vuw8ra28lm",7,"V3","IT","other",9
"24506","vvahpoiqva",5,"V2","FR","other",9
"24507","vvahpoiqva",9,"V1","other","other",9
"24508","vvahpoiqva",7,"V3","IT","other",9
"24509","vvahpoiqva",6,"V4","GB","other",9
"24510","vvahpoiqva",4,"V5","ES","other",9
"24511","vvuhvwy4hx",5,"V2","FR","IT",7
"24512","vvuhvwy4hx",4,"V5","ES","IT",7
"24513","vvuhvwy4hx",7,"V3","IT","IT",7
"24514","vvuhvwy4hx",9,"V1","other","IT",7
"24515","vvuhvwy4hx",6,"V4","GB","IT",7
"24516","vwg41o1voz",6,"V4","GB","CA",2
"24517","vwg41o1voz",9,"V1","other","CA",2
"24518","vwg41o1voz",4,"V5","ES","CA",2
"24519","vwg41o1voz",5,"V2","FR","CA",2
"24520","vwg41o1voz",7,"V3","IT","CA",2
"24521","vwjwc0cx0s",6,"V5","GB","FR",5
"24522","vwjwc0cx0s",9,"V2","other","FR",5
"24523","vwjwc0cx0s",7,"V3","IT","FR",5
"24524","vwjwc0cx0s",5,"V1","FR","FR",5
"24525","vwjwc0cx0s",4,"V4","ES","FR",5
"24526","vx34k7gr7k",7,"V4","IT","other",9
"24527","vx34k7gr7k",5,"V2","FR","other",9
"24528","vx34k7gr7k",9,"V1","other","other",9
"24529","vx34k7gr7k",6,"V5","GB","other",9
"24530","vx34k7gr7k",4,"V3","ES","other",9
"24531","vxh1k2qjo5",9,"V1","other","IT",7
"24532","vxh1k2qjo5",4,"V4","ES","IT",7
"24533","vxh1k2qjo5",7,"V3","IT","IT",7
"24534","vxh1k2qjo5",6,"V5","GB","IT",7
"24535","vxh1k2qjo5",5,"V2","FR","IT",7
"24536","vxpcvv7rf7",9,"V1","other","other",9
"24537","vxpcvv7rf7",4,"V4","ES","other",9
"24538","vxpcvv7rf7",5,"V2","FR","other",9
"24539","vxpcvv7rf7",7,"V3","IT","other",9
"24540","vxpcvv7rf7",6,"V5","GB","other",9
"24541","vxrsi097v7",9,"V1","other","GB",6
"24542","vxrsi097v7",4,"V4","ES","GB",6
"24543","vxrsi097v7",6,"V5","GB","GB",6
"24544","vxrsi097v7",7,"V3","IT","GB",6
"24545","vxrsi097v7",5,"V2","FR","GB",6
"24546","vxu62wst92",9,"V1","other","other",9
"24547","vxu62wst92",5,"V2","FR","other",9
"24548","vxu62wst92",7,"V3","IT","other",9
"24549","vxu62wst92",4,"V4","ES","other",9
"24550","vxu62wst92",6,"V5","GB","other",9
"24551","vxvg4uwhwe",7,"V3","IT","GB",6
"24552","vxvg4uwhwe",6,"V4","GB","GB",6
"24553","vxvg4uwhwe",9,"V1","other","GB",6
"24554","vxvg4uwhwe",5,"V2","FR","GB",6
"24555","vxvg4uwhwe",4,"V5","ES","GB",6
"24556","vy1jr18a4w",6,"V3","GB","other",9
"24557","vy1jr18a4w",7,"V4","IT","other",9
"24558","vy1jr18a4w",4,"V5","ES","other",9
"24559","vy1jr18a4w",9,"V1","other","other",9
"24560","vy1jr18a4w",5,"V2","FR","other",9
"24566","vyn7tblvg5",6,"V5","GB","CA",2
"24567","vyn7tblvg5",4,"V4","ES","CA",2
"24568","vyn7tblvg5",9,"V1","other","CA",2
"24569","vyn7tblvg5",7,"V3","IT","CA",2
"24570","vyn7tblvg5",5,"V2","FR","CA",2
"24571","vyq1d314d9",9,"V1","other","other",9
"24572","vyq1d314d9",6,"V3","GB","other",9
"24573","vyq1d314d9",5,"V2","FR","other",9
"24574","vyq1d314d9",4,"V5","ES","other",9
"24575","vyq1d314d9",7,"V4","IT","other",9
"24576","vyy5pwkawl",5,"V2","FR","other",9
"24577","vyy5pwkawl",7,"V3","IT","other",9
"24578","vyy5pwkawl",2,"V5","CA","other",9
"24579","vyy5pwkawl",6,"V4","GB","other",9
"24580","vyy5pwkawl",9,"V1","other","other",9
"24581","vzv7e14bpo",9,"V1","other","IT",7
"24582","vzv7e14bpo",5,"V2","FR","IT",7
"24583","vzv7e14bpo",7,"V3","IT","IT",7
"24584","vzv7e14bpo",4,"V5","ES","IT",7
"24585","vzv7e14bpo",2,"V4","CA","IT",7
"24586","w0ehyfgy1p",5,"V2","FR","CA",2
"24587","w0ehyfgy1p",7,"V3","IT","CA",2
"24588","w0ehyfgy1p",9,"V1","other","CA",2
"24589","w0ehyfgy1p",4,"V4","ES","CA",2
"24590","w0ehyfgy1p",2,"V5","CA","CA",2
"24591","w11b3646cj",9,"V1","other","CA",2
"24592","w11b3646cj",7,"V3","IT","CA",2
"24593","w11b3646cj",6,"V4","GB","CA",2
"24594","w11b3646cj",5,"V2","FR","CA",2
"24595","w11b3646cj",4,"V5","ES","CA",2
"24596","w11j8y0oag",6,"V5","GB","IT",7
"24597","w11j8y0oag",5,"V2","FR","IT",7
"24598","w11j8y0oag",7,"V3","IT","IT",7
"24599","w11j8y0oag",9,"V1","other","IT",7
"24600","w11j8y0oag",4,"V4","ES","IT",7
"24601","w12guobdzj",7,"V2","IT","other",9
"24602","w12guobdzj",6,"V5","GB","other",9
"24603","w12guobdzj",5,"V3","FR","other",9
"24604","w12guobdzj",4,"V4","ES","other",9
"24605","w12guobdzj",9,"V1","other","other",9
"24606","w1b0bg8ulj",4,"V4","ES","AU",1
"24607","w1b0bg8ulj",9,"V1","other","AU",1
"24608","w1b0bg8ulj",7,"V3","IT","AU",1
"24609","w1b0bg8ulj",5,"V2","FR","AU",1
"24610","w1b0bg8ulj",6,"V5","GB","AU",1
"24611","w1g1h0o8rw",7,"V3","IT","ES",4
"24612","w1g1h0o8rw",6,"V5","GB","ES",4
"24613","w1g1h0o8rw",5,"V2","FR","ES",4
"24614","w1g1h0o8rw",9,"V1","other","ES",4
"24615","w1g1h0o8rw",4,"V4","ES","ES",4
"24616","w1iefe2apy",9,"V1","other","FR",5
"24617","w1iefe2apy",7,"V3","IT","FR",5
"24618","w1iefe2apy",4,"V4","ES","FR",5
"24619","w1iefe2apy",6,"V5","GB","FR",5
"24620","w1iefe2apy",5,"V2","FR","FR",5
"24621","w1jer81fxg",6,"V3","GB","GB",6
"24622","w1jer81fxg",4,"V5","ES","GB",6
"24623","w1jer81fxg",7,"V4","IT","GB",6
"24624","w1jer81fxg",9,"V1","other","GB",6
"24625","w1jer81fxg",5,"V2","FR","GB",6
"24626","w1ldoio5mb",5,"V2","FR","ES",4
"24627","w1ldoio5mb",4,"V4","ES","ES",4
"24628","w1ldoio5mb",6,"V5","GB","ES",4
"24629","w1ldoio5mb",7,"V3","IT","ES",4
"24630","w1ldoio5mb",9,"V1","other","ES",4
"24631","w1ls7rmt0j",4,"V3","ES","FR",5
"24632","w1ls7rmt0j",7,"V4","IT","FR",5
"24633","w1ls7rmt0j",9,"V1","other","FR",5
"24634","w1ls7rmt0j",6,"V5","GB","FR",5
"24635","w1ls7rmt0j",5,"V2","FR","FR",5
"24636","w20j0uy1ht",6,"V5","GB","FR",5
"24637","w20j0uy1ht",7,"V3","IT","FR",5
"24638","w20j0uy1ht",9,"V1","other","FR",5
"24639","w20j0uy1ht",4,"V4","ES","FR",5
"24640","w20j0uy1ht",5,"V2","FR","FR",5
"24641","w272qs0zfa",4,"V4","ES","GB",6
"24642","w272qs0zfa",6,"V5","GB","GB",6
"24643","w272qs0zfa",9,"V1","other","GB",6
"24644","w272qs0zfa",7,"V3","IT","GB",6
"24645","w272qs0zfa",5,"V2","FR","GB",6
"24646","w2b1ihjv97",6,"V5","GB","other",9
"24647","w2b1ihjv97",7,"V3","IT","other",9
"24648","w2b1ihjv97",9,"V1","other","other",9
"24649","w2b1ihjv97",5,"V2","FR","other",9
"24650","w2b1ihjv97",4,"V4","ES","other",9
"24651","w2eaxg2bjt",5,"V2","FR","other",9
"24652","w2eaxg2bjt",7,"V3","IT","other",9
"24653","w2eaxg2bjt",4,"V4","ES","other",9
"24654","w2eaxg2bjt",6,"V5","GB","other",9
"24655","w2eaxg2bjt",9,"V1","other","other",9
"24656","w2kvgl7iup",4,"V4","ES","other",9
"24657","w2kvgl7iup",7,"V3","IT","other",9
"24658","w2kvgl7iup",5,"V2","FR","other",9
"24659","w2kvgl7iup",9,"V1","other","other",9
"24660","w2kvgl7iup",6,"V5","GB","other",9
"24661","w3xa9tc05l",6,"V5","GB","ES",4
"24662","w3xa9tc05l",7,"V4","IT","ES",4
"24663","w3xa9tc05l",5,"V2","FR","ES",4
"24664","w3xa9tc05l",4,"V3","ES","ES",4
"24665","w3xa9tc05l",9,"V1","other","ES",4
"24666","w3ziyyb00j",5,"V2","FR","FR",5
"24667","w3ziyyb00j",9,"V1","other","FR",5
"24668","w3ziyyb00j",6,"V3","GB","FR",5
"24669","w3ziyyb00j",2,"V5","CA","FR",5
"24670","w3ziyyb00j",7,"V4","IT","FR",5
"24671","w3zry401hz",5,"V2","FR","FR",5
"24672","w3zry401hz",7,"V3","IT","FR",5
"24673","w3zry401hz",6,"V4","GB","FR",5
"24674","w3zry401hz",9,"V1","other","FR",5
"24675","w3zry401hz",4,"V5","ES","FR",5
"24676","w4wlwqc0jk",5,"V2","FR","other",9
"24677","w4wlwqc0jk",9,"V1","other","other",9
"24678","w4wlwqc0jk",7,"V4","IT","other",9
"24679","w4wlwqc0jk",6,"V5","GB","other",9
"24680","w4wlwqc0jk",4,"V3","ES","other",9
"24681","w524i8gbal",1,"V5","AU","AU",1
"24682","w524i8gbal",6,"V4","GB","AU",1
"24683","w524i8gbal",5,"V2","FR","AU",1
"24684","w524i8gbal",7,"V3","IT","AU",1
"24685","w524i8gbal",9,"V1","other","AU",1
"24686","w54pbha8qm",5,"V2","FR","GB",6
"24687","w54pbha8qm",6,"V4","GB","GB",6
"24688","w54pbha8qm",9,"V1","other","GB",6
"24689","w54pbha8qm",4,"V5","ES","GB",6
"24690","w54pbha8qm",7,"V3","IT","GB",6
"24691","w569zemmxj",9,"V1","other","other",9
"24692","w569zemmxj",4,"V4","ES","other",9
"24693","w569zemmxj",5,"V2","FR","other",9
"24694","w569zemmxj",6,"V5","GB","other",9
"24695","w569zemmxj",7,"V3","IT","other",9
"24696","w5bzq2v4m7",6,"V4","GB","other",9
"24697","w5bzq2v4m7",9,"V1","other","other",9
"24698","w5bzq2v4m7",5,"V2","FR","other",9
"24699","w5bzq2v4m7",7,"V3","IT","other",9
"24700","w5bzq2v4m7",4,"V5","ES","other",9
"24701","w63zlcexrm",4,"V3","ES","other",9
"24702","w63zlcexrm",7,"V4","IT","other",9
"24703","w63zlcexrm",9,"V1","other","other",9
"24704","w63zlcexrm",5,"V2","FR","other",9
"24705","w63zlcexrm",6,"V5","GB","other",9
"24706","w6opv4v0ti",9,"V1","other","GB",6
"24707","w6opv4v0ti",7,"V3","IT","GB",6
"24708","w6opv4v0ti",6,"V5","GB","GB",6
"24709","w6opv4v0ti",5,"V2","FR","GB",6
"24710","w6opv4v0ti",4,"V4","ES","GB",6
"24711","w6tljj7vkv",9,"V1","other","IT",7
"24712","w6tljj7vkv",7,"V3","IT","IT",7
"24713","w6tljj7vkv",6,"V5","GB","IT",7
"24714","w6tljj7vkv",5,"V2","FR","IT",7
"24715","w6tljj7vkv",4,"V4","ES","IT",7
"24716","w6xfdxnsun",4,"V5","ES","other",9
"24717","w6xfdxnsun",9,"V1","other","other",9
"24718","w6xfdxnsun",6,"V3","GB","other",9
"24719","w6xfdxnsun",5,"V2","FR","other",9
"24720","w6xfdxnsun",7,"V4","IT","other",9
"24721","w74c3rce5y",9,"V1","other","other",9
"24722","w74c3rce5y",7,"V3","IT","other",9
"24723","w74c3rce5y",5,"V2","FR","other",9
