"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","@apurposefulwife Stop talking about #Harvey",FALSE,1,"apurposefulwife",2017-09-06 23:44:09,FALSE,"903226483887546368","905577393036906497","194663746","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emilyfreas",0,FALSE,FALSE,NA,NA
"81","RT @imkevinquinn: Class action suits filed following massive flooding after release of water from local reservoirs #abc13 @ 6 #harvey #harv…",FALSE,0,NA,2017-09-06 23:43:52,FALSE,NA,"905577318898438144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Parthenon1",27,TRUE,FALSE,NA,NA
"82","RT @KaitlinMcCulley: Keisha Williams would have turned 33 Saturday. She died in #Harvey flood waters near her Woodforest apt #ABC13 https:/…",FALSE,0,NA,2017-09-06 23:43:30,FALSE,NA,"905577226829254657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JNMezzo",422,TRUE,FALSE,NA,NA
"83","RT @imkevinquinn: Class action suits filed following massive flooding after release of water from local reservoirs #abc13 @ 6 #harvey #harv…",FALSE,0,NA,2017-09-06 23:43:19,FALSE,NA,"905577180020830212",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsAshley40",27,TRUE,FALSE,NA,NA
"84","RT @KPRC2: Rosenberg couple saves home from #Harvey floods by using Aqua Dam. Details, more pics-&gt;https://t.co/CTqXEqz2yf #KPRC2 #HoustonSt…",FALSE,0,NA,2017-09-06 23:42:58,FALSE,NA,"905577093437820928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mako1Alpha",332,TRUE,FALSE,NA,NA
"85","RT @DrBobBullard: Will #Houston's Post #Harvey Recovery Exacerbate #Inequities or Build a More Just City? https://t.co/rXxGOuf0v7 via @demo…",FALSE,0,NA,2017-09-06 23:42:26,FALSE,NA,"905576960084103168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustJocey09",2,TRUE,FALSE,NA,NA
"86","RT @RYHTexas: Hundreds of @RYHTexas alumni live in areas that were affected by #Harvey. Their stories: https://t.co/hKx9lKE8R5 #TxEd #TxEdS…",FALSE,0,NA,2017-09-06 23:42:22,FALSE,NA,"905576943675994112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TISDLES1",7,TRUE,FALSE,NA,NA
"87","RT @mrkmully: It's only been a week. Went back to some of the sites in Meyerland I shot last Sunday. #harvey https://t.co/tOQI4cLwwM",FALSE,0,NA,2017-09-06 23:42:15,FALSE,NA,"905576911052660740",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BBrandonBrock",12121,TRUE,FALSE,NA,NA
"88","RT @KaitlinMcCulley: Keisha Williams would have turned 33 Saturday. She died in #Harvey flood waters near her Woodforest apt #ABC13 https:/…",FALSE,0,NA,2017-09-06 23:42:07,FALSE,NA,"905576880518123526",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Robirdie23",422,TRUE,FALSE,NA,NA
"89","RT @imkevinquinn: Class action suits filed following massive flooding after release of water from local reservoirs #abc13 @ 6 #harvey #harv…",FALSE,0,NA,2017-09-06 23:41:48,FALSE,NA,"905576801551867904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TinaMorphis",27,TRUE,FALSE,NA,NA
"90","RT @txvalues: We recommend donating to Samaritan's Purse, helping those affected by #Harvey physically and spiritually. #txlege   https://t…",FALSE,0,NA,2017-09-06 23:41:29,FALSE,NA,"905576718152368128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thegiant573",7,TRUE,FALSE,NA,NA
"91","RT @HoustonPubMedia: UPDATE: House Passes $7.9 Billion Harvey Aid Package.
https://t.co/PH2yZkWbN6
#Harvey #HoustonFlood https://t.co/Izpab…",FALSE,0,NA,2017-09-06 23:41:21,FALSE,NA,"905576684556046336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edible_houston",3,TRUE,FALSE,NA,NA
"92","I'm going to take a break from #Harvey coverage to celebrate that SETX Football is back! <U+2764> #44 #ScalpEm… https://t.co/gLNPg7qEqn",FALSE,1,NA,2017-09-06 23:40:52,TRUE,NA,"905576563072258049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoniqueBatsonBE",0,FALSE,FALSE,NA,NA
"93","RT @T_I_P_R_O: .@HoustonChron's @cltomlinson reminds us why after #Harvey, #Houston needs petrochemicals more than ever: https://t.co/TL6Ab…",FALSE,0,NA,2017-09-06 23:40:35,FALSE,NA,"905576492314316801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SukantiG",5,TRUE,FALSE,NA,NA
"94","RT @imkevinquinn: Class action suits filed following massive flooding after release of water from local reservoirs #abc13 @ 6 #harvey #harv…",FALSE,0,NA,2017-09-06 23:40:26,FALSE,NA,"905576454666244096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SBMex713",27,TRUE,FALSE,NA,NA
"95","RT @mrkmully: It's only been a week. Went back to some of the sites in Meyerland I shot last Sunday. #harvey https://t.co/tOQI4cLwwM",FALSE,0,NA,2017-09-06 23:40:25,FALSE,NA,"905576450165702660",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenBHolcomb",12121,TRUE,FALSE,NA,NA
"96","RT @SenTedCruz: Recognized @JJWatt for his devout commitment to helping fellow Texans rebuild after #Harvey. #TexansHelpingTexans #TexasStr…",FALSE,0,NA,2017-09-06 23:40:04,FALSE,NA,"905576362039275521",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mariewmcclellan",239,TRUE,FALSE,NA,NA
"97","If you would look closely the KFC Man looks sort of like a stick man #kfc #Harvey  #staystrongtexas #hurricane… https://t.co/lXM3P8yz8M",FALSE,0,NA,2017-09-06 23:40:01,TRUE,NA,"905576348793655297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DAngelcyk",0,FALSE,FALSE,NA,NA
"98","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 23:40:00,FALSE,NA,"905576347837370369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustPeteFTL",149,TRUE,FALSE,NA,NA
"99","If you are still looking for ways to help victims of #flooding from #Harvey click here https://t.co/y46hfTQpmu",FALSE,0,NA,2017-09-06 23:39:49,FALSE,NA,"905576300399783936",NA,"<a href=""http://coschedule.com"" rel=""nofollow"">CoSchedule</a>","FoxTravelTX",0,FALSE,FALSE,NA,NA
"100","RT @ShernMinKHOU: Amazing @springspiritbb kids wanted to help #Harvey victims. Sold lemonade &amp; got $10,000 check! Proud to tell their story…",FALSE,0,NA,2017-09-06 23:39:48,FALSE,NA,"905576294888472576",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","KHOU",18,TRUE,FALSE,NA,NA
"101","RT @Schrader_Adam: @PolkCoSheriff Additionally look at #Harvey as a case study  https://t.co/WkUC9nMIvt",FALSE,0,NA,2017-09-06 23:39:38,FALSE,NA,"905576255373938689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khuxford",169,TRUE,FALSE,NA,NA
"102","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 23:39:38,FALSE,NA,"905576252958019584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASHLEYHARDYBRND",149,TRUE,FALSE,NA,NA
"103","RT @PoojaOnTV: If you're wondering why traffic is horrible... #Beltway8 #Harvey #Abc13 https://t.co/vH76wWcgua",FALSE,0,NA,2017-09-06 23:39:31,FALSE,NA,"905576225959276548",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_lydiaaarz",82,TRUE,FALSE,NA,NA
"104","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 23:39:10,FALSE,NA,"905576138906501124",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pauldizzle15",97,TRUE,FALSE,NA,NA
"105","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:38:57,FALSE,NA,"905576083277447168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yasminlilix",192,TRUE,FALSE,NA,NA
"106","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 23:38:54,FALSE,NA,"905576068911955968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SukantiG",95,TRUE,FALSE,NA,NA
"107","Tonight 8pm we have @StinsonCountry in concert for a special #harvey recovery fundraiser. #HOU #RiceVillage… https://t.co/rIazyqHqGv",FALSE,1,NA,2017-09-06 23:38:50,TRUE,NA,"905576053506236416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","volcanohouston",0,FALSE,FALSE,NA,NA
"108","RT @12NewsNow: Hope was just 10 days old when her family was rescued following #Harvey.  (Photo by Noelle Mills) https://t.co/PTU3hHEWl2",FALSE,0,NA,2017-09-06 23:38:36,FALSE,NA,"905575995171897346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_MeMeLovesYou_",27,TRUE,FALSE,NA,NA
"109","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 23:38:26,FALSE,NA,"905575950519222272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MazeXIII",149,TRUE,FALSE,NA,NA
"110","RT @SChapaSABJ: VIDEO: First tanker to travel through the Corpus Christi Ship Channel after it was shut down during Hurricane #Harvey (via…",FALSE,0,NA,2017-09-06 23:38:24,FALSE,NA,"905575942541590528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SugengHaryono70",111,TRUE,FALSE,NA,NA
"111","RT @statebaroftexas: .@TexYoungLawyers has come out with a new guide on hiring a contractor after natural disasters like #Harvey: https://t…",FALSE,0,NA,2017-09-06 23:38:21,FALSE,NA,"905575931053580289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PTOCarrillo",49,TRUE,FALSE,NA,NA
"112","@RamonRoblesJr Many prominent deaths this weekend. Would love to hear Dave Hlubek's...#FlirtingWithDisaster #Harvey",FALSE,1,"RamonRoblesJr",2017-09-06 23:38:21,FALSE,NA,"905575930910957568","339005714","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeoPayments",0,FALSE,FALSE,NA,NA
"113","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 23:38:08,FALSE,NA,"905575875596488704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frausto_imelda",95,TRUE,FALSE,NA,NA
"114","RT @UTSA: Sending <U+2764><U+FE0F> to all those affected by #Harvey. @utsasosa #TexasStrong #UTSA https://t.co/hSmZljB1UX",FALSE,0,NA,2017-09-06 23:38:03,FALSE,NA,"905575857359605760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SealeyVikki",23,TRUE,FALSE,NA,NA
"115","RT @RyanBLeslie: H-E-B you've made me a lifetime customer. @HEBPrepared @HEB 
#TexasStrong #Harvey https://t.co/GWM4FmeLlT",FALSE,0,NA,2017-09-06 23:38:03,FALSE,NA,"905575855778406402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BullsLawDan",39,TRUE,FALSE,NA,NA
"116","RT @ChronBrianSmith: J.J. Watt on his plan for how the $27 million-plus raised for #Harvey victims will be used. https://t.co/hfmb2OpHYx",FALSE,0,NA,2017-09-06 23:37:45,FALSE,NA,"905575781195280384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MJH0726",28,TRUE,FALSE,NA,NA
"117","RT @MarlaABC13: City of Houston employee missing. He was last heard from during the height of #Harvey. He was on his way to work @abc13hous…",FALSE,0,NA,2017-09-06 23:37:38,FALSE,NA,"905575752711725056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MBarfielddesign",56,TRUE,FALSE,NA,NA
"118","RT @UHouston: First day after #Harvey is in the books! Welcome back, Coogs! https://t.co/Zjz7h8753M",FALSE,0,NA,2017-09-06 23:37:17,FALSE,NA,"905575663188529152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tylergreen426",109,TRUE,FALSE,NA,NA
"119","RT @ShernMinKHOU: Amazing @springspiritbb kids wanted to help #Harvey victims. Sold lemonade &amp; got $10,000 check! Proud to tell their story…",FALSE,0,NA,2017-09-06 23:37:11,FALSE,NA,"905575636722487297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marseelee16",18,TRUE,FALSE,NA,NA
"120","RT @ChronBrianSmith: J.J. Watt on his plan for how the $27 million-plus raised for #Harvey victims will be used. https://t.co/hfmb2OpHYx",FALSE,0,NA,2017-09-06 23:36:59,FALSE,NA,"905575588185784320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BSUPimp",28,TRUE,FALSE,NA,NA
"121","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:36:54,FALSE,NA,"905575565947744257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","playb0y52",192,TRUE,FALSE,NA,NA
"122","RT @ShernMinKHOU: Amazing @springspiritbb kids wanted to help #Harvey victims. Sold lemonade &amp; got $10,000 check! Proud to tell their story…",FALSE,0,NA,2017-09-06 23:36:47,FALSE,NA,"905575536768032770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","springspiritbb",18,TRUE,FALSE,NA,NA
"123","The guys at @NormanFredeChev are the bestttt not only did they fix my #Harvey damage... they detailed it ANDDDD use… https://t.co/MHJcKU3uRu",FALSE,25,NA,2017-09-06 23:36:45,TRUE,NA,"905575529885118464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LindseyFOX26",0,FALSE,FALSE,NA,NA
"124","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 23:36:22,FALSE,NA,"905575431058939904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rslbchavez",95,TRUE,FALSE,NA,NA
"125","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:35:53,FALSE,NA,"905575312599244800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kinglrg_",192,TRUE,FALSE,NA,NA
"126","RT @MarlaABC13: City of Houston employee missing. He was last heard from during the height of #Harvey. He was on his way to work @abc13hous…",FALSE,0,NA,2017-09-06 23:35:47,FALSE,NA,"905575287391485954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greenapple7320",56,TRUE,FALSE,NA,NA
"127","RT @NickABC13: 6pm on @abc13houston meet Bill Fly. The 99 year-old WWII vet who lost his home during #Harvey but is making a comeback thank…",FALSE,0,NA,2017-09-06 23:35:47,FALSE,NA,"905575286900711428",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Camaroni1000",32,TRUE,FALSE,NA,NA
"128","RT @abc13houston: Do you have questions about renter's rights after #Harvey? Ask @TedABC13 a question NOW on Facebook Live: https://t.co/Wu…",FALSE,0,NA,2017-09-06 23:35:45,FALSE,NA,"905575277752975364",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","minnnyme",12,TRUE,FALSE,NA,NA
"129","Amazing @springspiritbb kids wanted to help #Harvey victims. Sold lemonade &amp; got $10,000 check! Proud to tell their… https://t.co/ephcoRe5Ly",FALSE,69,NA,2017-09-06 23:35:24,TRUE,NA,"905575187172732929",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ShernMinKHOU",18,FALSE,FALSE,NA,NA
"130","RT @RyanBLeslie: H-E-B you've made me a lifetime customer. @HEBPrepared @HEB 
#TexasStrong #Harvey https://t.co/GWM4FmeLlT",FALSE,0,NA,2017-09-06 23:35:01,FALSE,NA,"905575092813520896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gatrbait",39,TRUE,FALSE,NA,NA
"131","Me feelings on #Harvey and #irma right now. @ Freese Media Group https://t.co/RJScUkRRoC",FALSE,0,NA,2017-09-06 23:34:47,FALSE,NA,"905575035078930432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DishHouston",0,FALSE,FALSE,"-95.4170199","29.72041"
"132","RT @RyanBLeslie: H-E-B you've made me a lifetime customer. @HEBPrepared @HEB 
#TexasStrong #Harvey https://t.co/GWM4FmeLlT",FALSE,0,NA,2017-09-06 23:34:11,FALSE,NA,"905574884511797248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MoRae_8",39,TRUE,FALSE,NA,NA
"133","RT @RyanBLeslie: H-E-B you've made me a lifetime customer. @HEBPrepared @HEB 
#TexasStrong #Harvey https://t.co/GWM4FmeLlT",FALSE,0,NA,2017-09-06 23:34:10,FALSE,NA,"905574878274666496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tiffany1985B",39,TRUE,FALSE,NA,NA
"134","RT @PoojaOnTV: If you're wondering why traffic is horrible... #Beltway8 #Harvey #Abc13 https://t.co/vH76wWcgua",FALSE,0,NA,2017-09-06 23:34:10,FALSE,NA,"905574877385678848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amberbooo",82,TRUE,FALSE,NA,NA
"135","RT @KaitlinMcCulley: Keisha Williams would have turned 33 Saturday. She died in #Harvey flood waters near her Woodforest apt #ABC13 https:/…",FALSE,0,NA,2017-09-06 23:33:51,FALSE,NA,"905574799421849602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fandole44",422,TRUE,FALSE,NA,NA
"136","RT @TXLA: #Harvey PSA: Library Recovery Connection. Tell us if you're a library needing assistance or someone offering support
https://t.co…",FALSE,0,NA,2017-09-06 23:33:48,FALSE,NA,"905574787854061569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nvbinder",59,TRUE,FALSE,NA,NA
